Subject_code,trial_code,foreperiod,predictability,difficulty,response,reaction_time,correct_response,stimulus,question,confidence,confidence_RT,score,RTCorrect,ConfCorrect,TP,TN,FP,FN,RT_TP,xpos,ypos,perfGrp
13,199,0.65,3,8,1,1.13994373300011,1,55,5,4,0.327912263001053,1,1.13994373300011,4,1,0,0,0,1.13994373300011,-1,1.22464679914735e-16,2
13,148,0.65,1,8,2,0.892175351000333,1,4,8,2,0.514918523998858,0,NaN,NaN,0,0,0,1,NaN,0.707106781186547,-0.707106781186548,2
13,155,0.65,1,8,2,0.759464722999837,2,11,10,3,0.321611036999457,1,0.759464722999837,3,0,1,0,0,NaN,NaN,NaN,2
13,131,1.4,3,6,2,0.771146105000298,2,59,12,2,1.79766542200014,1,0.771146105000298,2,0,1,0,0,NaN,NaN,NaN,2
13,203,1.4,3,8,2,2.12004112800059,2,59,13,2,1.8818042669991,1,2.12004112800059,2,0,1,0,0,NaN,NaN,NaN,2
13,18,0.65,1,4,2,1.17320326899971,2,18,8,4,0.628140154998619,1,1.17320326899971,4,0,1,0,0,NaN,NaN,NaN,2
13,171,1.4,1,8,2,1.45416434599974,2,27,11,3,0.798715413999162,1,1.45416434599974,3,0,1,0,0,NaN,NaN,NaN,2
13,187,1.4,3,8,1,1.76740277799945,1,43,1,4,0.27089393100141,1,1.76740277799945,4,1,0,0,0,1.76740277799945,1,0,2
13,204,0.65,3,8,2,0.932124991999444,1,60,8,2,0.578340146999835,0,NaN,NaN,0,0,0,1,NaN,0.707106781186547,-0.707106781186548,2
13,16,0.65,1,4,2,0.766166203000466,2,16,8,4,0.125480351000078,1,0.766166203000466,4,0,1,0,0,NaN,NaN,NaN,2
13,266,0.65,3,10,2,0.601685259000078,2,50,18,3,0.861533195999073,1,0.601685259000078,3,0,1,0,0,NaN,NaN,NaN,2
13,101,1.4,1,6,2,0.755785676999949,2,29,10,3,0.59364750900022,1,0.755785676999949,3,0,1,0,0,NaN,NaN,NaN,2
13,154,0.65,1,8,2,0.768312547999813,1,10,7,3,0.993215611999403,0,NaN,NaN,0,0,0,1,NaN,-1.83697019872103e-16,-1,2
13,20,1.4,1,4,2,0.957292873999904,2,20,7,4,0.0656783359991095,1,0.957292873999904,4,0,1,0,0,NaN,NaN,NaN,2
13,231,0.65,1,10,2,0.797206651001034,2,15,20,2,0.165234693999082,1,0.797206651001034,2,0,1,0,0,NaN,NaN,NaN,2
13,115,1.4,3,6,2,0.716740866000691,2,43,8,3,0.190647805000481,1,0.716740866000691,3,0,1,0,0,NaN,NaN,NaN,2
13,272,1.4,3,10,2,0.890927124000882,2,56,18,2,0.17708138099988,1,0.890927124000882,2,0,1,0,0,NaN,NaN,NaN,2
13,163,1.4,1,8,2,0.821895130000485,2,19,12,3,0.257479803000024,1,0.821895130000485,3,0,1,0,0,NaN,NaN,NaN,2
13,78,0.65,1,6,2,1.09401657799935,2,6,11,3,0.0570138179991773,1,1.09401657799935,3,0,1,0,0,NaN,NaN,NaN,2
13,127,0.65,3,6,2,0.887002047000351,2,55,7,3,0.462716791000275,1,0.887002047000351,3,0,1,0,0,NaN,NaN,NaN,2
13,92,1.4,1,6,2,0.760984321999786,2,20,10,3,0.119801263999761,1,0.760984321999786,3,0,1,0,0,NaN,NaN,NaN,2
13,111,1.4,3,6,1,0.833046232000925,1,39,2,4,0.135610364000968,1,0.833046232000925,4,1,0,0,0,0.833046232000925,0.5,0.866025403784439,2
13,21,1.4,1,4,1,0.557736360999115,1,21,2,4,0.056431099999827,1,0.557736360999115,4,1,0,0,0,0.557736360999115,6.12323399573677e-17,1,2
13,104,1.4,1,6,1,0.553622450999683,1,32,6,4,0.270724283998788,1,0.553622450999683,4,1,0,0,0,0.553622450999683,0.5,-0.866025403784439,2
13,150,0.65,1,8,1,0.482866207999905,1,6,3,4,0.0678087050000613,1,0.482866207999905,4,1,0,0,0,0.482866207999905,6.12323399573677e-17,1,2
13,107,1.4,1,6,1,0.593251258998862,1,35,2,4,0.0659874970006058,1,0.593251258998862,4,1,0,0,0,0.593251258998862,0.5,0.866025403784439,2
14,76,0.65,1,6,2,0.940032878000011,2,4,9,2,1.70994406299997,1,0.940032878000011,2,0,1,0,0,NaN,NaN,NaN,2
14,245,1.4,1,10,2,1.03117372299994,1,29,4,2,0.727643256999954,0,NaN,NaN,0,0,0,1,NaN,-0.309016994374947,0.951056516295154,2
14,87,0.65,1,6,NaN,4.00924550900004,2,15,12,1,1.95439826400002,0,NaN,NaN,0,0,0,0,NaN,NaN,NaN,2
14,275,0.65,3,10,2,0.703632035000055,2,59,11,2,1.2747935729999,1,0.703632035000055,2,0,1,0,0,NaN,NaN,NaN,2
14,195,0.65,3,8,2,1.55576480000013,1,51,1,2,0.652965704000053,0,NaN,NaN,0,0,0,1,NaN,1,0,2
14,51,0.65,3,4,1,0.637529824000012,1,51,1,4,0.137387890000127,1,0.637529824000012,4,1,0,0,0,0.637529824000012,1,0,2
14,68,0.65,3,4,2,1.11131917099988,2,68,8,1,0.158010318999914,1,1.11131917099988,1,0,1,0,0,NaN,NaN,NaN,2
14,118,0.65,3,6,2,1.51560772000016,2,46,10,2,0.248263747999999,1,1.51560772000016,2,0,1,0,0,NaN,NaN,NaN,2
14,249,1.4,1,10,1,1.05888332199993,2,33,14,3,0.611589569999978,0,NaN,NaN,0,0,1,0,NaN,NaN,NaN,2
14,178,1.4,1,8,2,0.820456254999954,2,34,12,2,0.315055564999966,1,0.820456254999954,2,0,1,0,0,NaN,NaN,NaN,2
14,243,1.4,1,10,1,1.00044341100011,2,27,20,3,0.39152191800008,0,NaN,NaN,0,0,1,0,NaN,NaN,NaN,2
14,163,1.4,1,8,1,1.70854915700011,1,19,6,3,0.179746894000118,1,1.70854915700011,3,1,0,0,0,1.70854915700011,-0.707106781186548,-0.707106781186547,2
14,30,1.4,1,4,1,0.959536807000177,1,30,3,4,0.13741578500003,1,0.959536807000177,4,1,0,0,0,0.959536807000177,-1,1.22464679914735e-16,2
14,235,1.4,1,10,1,1.53506558799995,2,19,14,2,0.244512172999976,0,NaN,NaN,0,0,1,0,NaN,NaN,NaN,2
14,27,1.4,1,4,1,0.594321163999894,1,27,3,4,0.0569809149999401,1,0.594321163999894,4,1,0,0,0,0.594321163999894,-1,1.22464679914735e-16,2
14,151,0.65,1,8,1,0.429527328999939,1,7,8,4,0.0700315490000776,1,0.429527328999939,4,1,0,0,0,0.429527328999939,0.707106781186547,-0.707106781186548,2
14,157,0.65,1,8,2,1.18538441600003,2,13,13,2,0.312157690000049,1,1.18538441600003,2,0,1,0,0,NaN,NaN,NaN,2
14,16,0.65,1,4,1,0.640859236000097,1,16,1,4,0.0671477840000989,1,0.640859236000097,4,1,0,0,0,0.640859236000097,1,0,2
14,91,1.4,1,6,1,1.20248481099998,1,19,5,3,0.462656655000046,1,1.20248481099998,3,1,0,0,0,1.20248481099998,-0.5,-0.866025403784438,2
14,242,1.4,1,10,2,2.15531683400013,2,26,16,1,0.0941179699998429,1,2.15531683400013,1,0,1,0,0,NaN,NaN,NaN,2
14,192,1.4,3,8,2,2.03949972800001,2,48,14,2,0.108299259999967,1,2.03949972800001,2,0,1,0,0,NaN,NaN,NaN,2
14,6,0.65,1,4,1,0.810989301000063,1,6,2,4,0.0762015059999612,1,0.810989301000063,4,1,0,0,0,0.810989301000063,6.12323399573677e-17,1,2
14,5,0.65,1,4,2,0.783282509999935,2,5,7,1,0.230494200000066,1,0.783282509999935,1,0,1,0,0,NaN,NaN,NaN,2
14,35,1.4,1,4,1,0.516572210000049,1,35,1,4,0.079971925000109,1,0.516572210000049,4,1,0,0,0,0.516572210000049,1,0,2
14,13,0.65,1,4,2,0.648808490999954,2,13,5,1,0.0234717959999671,1,0.648808490999954,1,0,1,0,0,NaN,NaN,NaN,2
14,88,0.65,1,6,2,1.14436349800008,2,16,7,1,0.360825629999908,1,1.14436349800008,1,0,1,0,0,NaN,NaN,NaN,2
14,169,1.4,1,8,1,1.82319147199996,2,25,16,3,0.125527015999978,0,NaN,NaN,0,0,1,0,NaN,NaN,NaN,2
14,272,1.4,3,10,1,2.64878517399984,2,56,20,2,0.176614614000073,0,NaN,NaN,0,0,1,0,NaN,NaN,NaN,2
14,164,1.4,1,8,1,1.33260830199993,2,20,13,3,0.807388962000005,0,NaN,NaN,0,0,1,0,NaN,NaN,NaN,2
14,75,0.65,1,6,2,1.01593303000004,2,3,7,1,0.29073363800012,1,1.01593303000004,1,0,1,0,0,NaN,NaN,NaN,2
14,24,1.4,1,4,1,0.803826612999956,1,24,1,4,0.0699137729998256,1,0.803826612999956,4,1,0,0,0,0.803826612999956,1,0,2
14,96,1.4,1,6,2,1.4352257160001,1,24,6,3,1.92743645299993,0,NaN,NaN,0,0,0,1,NaN,0.5,-0.866025403784439,2
14,239,1.4,1,10,1,0.607221663000018,1,23,4,4,0.136704622999787,1,0.607221663000018,4,1,0,0,0,0.607221663000018,-0.309016994374947,0.951056516295154,2
14,141,0.65,3,6,1,0.440154503000031,1,69,1,4,0.0568389269999443,1,0.440154503000031,4,1,0,0,0,0.440154503000031,1,0,2
14,2,0.65,1,4,1,0.561328058000072,1,2,2,4,0.415602905000014,1,0.561328058000072,4,1,0,0,0,0.561328058000072,6.12323399573677e-17,1,2
14,174,1.4,1,8,1,1.56230557200001,1,30,3,2,0.322892853999974,1,1.56230557200001,2,1,0,0,0,1.56230557200001,6.12323399573677e-17,1,2
14,281,0.65,3,10,1,2.03841549599997,1,65,9,2,0.246493102999921,1,2.03841549599997,2,1,0,0,0,2.03841549599997,0.309016994374947,-0.951056516295154,2
14,180,1.4,1,8,2,1.39474772400013,2,36,9,3,0.662525465000044,1,1.39474772400013,3,0,1,0,0,NaN,NaN,NaN,2
14,269,1.4,3,10,1,1.23758282099993,1,53,10,3,0.608187432000022,1,1.23758282099993,3,1,0,0,0,1.23758282099993,0.809016994374947,-0.587785252292473,2
14,166,1.4,1,8,1,0.968348834000153,1,22,6,4,0.0686459260000447,1,0.968348834000153,4,1,0,0,0,0.968348834000153,-0.707106781186548,-0.707106781186547,2
14,101,1.4,1,6,1,1.87981771399996,1,29,3,4,0.058744809000018,1,1.87981771399996,4,1,0,0,0,1.87981771399996,-0.5,0.866025403784439,2
14,115,1.4,3,6,2,0.863041422999913,1,43,3,4,0.275548779000019,0,NaN,NaN,0,0,0,1,NaN,-0.5,0.866025403784439,2
14,158,0.65,1,8,2,1.52328137999984,2,14,16,2,0.728222898000013,1,1.52328137999984,2,0,1,0,0,NaN,NaN,NaN,2
14,265,1.4,3,10,1,0.924864174000049,1,49,9,4,0.209613957000101,1,0.924864174000049,4,1,0,0,0,0.924864174000049,0.309016994374947,-0.951056516295154,2
14,74,0.65,1,6,1,0.754614177000121,1,2,4,4,0.138669015999994,1,0.754614177000121,4,1,0,0,0,0.754614177000121,-1,1.22464679914735e-16,2
14,262,0.65,3,10,1,2.24741443900007,2,46,17,1,1.11980067600007,0,NaN,NaN,0,0,1,0,NaN,NaN,NaN,2
14,159,0.65,1,8,1,1.05440331199998,1,15,5,3,0.268059829999856,1,1.05440331199998,3,1,0,0,0,1.05440331199998,-1,1.22464679914735e-16,2
14,17,0.65,1,4,2,1.32857435799997,2,17,5,4,0.13981261899994,1,1.32857435799997,4,0,1,0,0,NaN,NaN,NaN,2
14,28,1.4,1,4,2,1.48278269899993,2,28,7,4,0.276858225000069,1,1.48278269899993,4,0,1,0,0,NaN,NaN,NaN,2
14,84,0.65,1,6,1,0.858639266999944,1,12,5,4,0.0585657999999967,1,0.858639266999944,4,1,0,0,0,0.858639266999944,-0.5,-0.866025403784438,2
14,200,1.4,3,8,2,1.22722442000008,1,56,7,2,0.790143501999864,0,NaN,NaN,0,0,0,1,NaN,-1.83697019872103e-16,-1,2
14,266,1.4,3,10,2,1.22182515500003,1,50,4,1,0.63875225400011,0,NaN,NaN,0,0,0,1,NaN,-0.309016994374947,0.951056516295154,2
14,274,1.4,3,10,1,0.561498845999949,2,58,12,3,0.671512813999925,0,NaN,NaN,0,0,1,0,NaN,NaN,NaN,2
14,92,1.4,1,6,2,1.34779595100008,2,20,8,2,1.81952111200007,1,1.34779595100008,2,0,1,0,0,NaN,NaN,NaN,2
14,104,1.4,1,6,1,0.603636114999972,1,32,4,4,0.134766929999842,1,0.603636114999972,4,1,0,0,0,0.603636114999972,-1,1.22464679914735e-16,2
14,10,0.65,1,4,1,1.26434876000008,1,10,4,4,0.0587912210000923,1,1.26434876000008,4,1,0,0,0,1.26434876000008,-1.83697019872103e-16,-1,2
14,105,1.4,1,6,1,0.519699034000041,1,33,4,4,0.136071926000113,1,0.519699034000041,4,1,0,0,0,0.519699034000041,-1,1.22464679914735e-16,2
14,4,0.65,1,4,1,0.929925306000086,1,4,3,4,0.0715779560000556,1,0.929925306000086,4,1,0,0,0,0.929925306000086,-1,1.22464679914735e-16,2
14,231,0.65,1,10,2,0.898211715000116,2,15,13,3,1.14713917800009,1,0.898211715000116,3,0,1,0,0,NaN,NaN,NaN,2
14,146,0.65,1,8,1,1.09761693199994,1,2,8,3,0.118344466000053,1,1.09761693199994,3,1,0,0,0,1.09761693199994,0.707106781186547,-0.707106781186548,2
14,223,0.65,1,10,2,0.861402832999829,1,7,6,1,1.05108533099997,0,NaN,NaN,0,0,0,1,NaN,-1,1.22464679914735e-16,2
14,177,1.4,1,8,1,3.04132935500002,1,33,8,1,0.163072996999972,1,3.04132935500002,1,1,0,0,0,3.04132935500002,0.707106781186547,-0.707106781186548,2
14,46,0.65,3,4,2,1.51845864799998,2,46,8,4,0.475665424999988,1,1.51845864799998,4,0,1,0,0,NaN,NaN,NaN,2
14,215,1.4,3,8,2,1.05997781400015,2,71,10,2,0.8615465580001,1,1.05997781400015,2,0,1,0,0,NaN,NaN,NaN,2
14,246,1.4,1,10,1,1.67061369599992,1,30,7,2,0.729994406999822,1,1.67061369599992,2,1,0,0,0,1.67061369599992,-0.809016994374947,-0.587785252292473,2
14,31,1.4,1,4,2,0.738408639999989,2,31,7,4,0.272106954000037,1,0.738408639999989,4,0,1,0,0,NaN,NaN,NaN,2
14,238,1.4,1,10,1,1.26083875799986,1,22,2,4,0.545892108000089,1,1.26083875799986,4,1,0,0,0,1.26083875799986,0.809016994374947,0.587785252292473,2
14,234,0.65,1,10,2,2.41293730400002,2,18,13,1,0.910217289999991,1,2.41293730400002,1,0,1,0,0,NaN,NaN,NaN,2
14,73,0.65,1,6,1,1.7401372249999,2,1,8,3,0.185722178999868,0,NaN,NaN,0,0,1,0,NaN,NaN,NaN,2
14,52,0.65,3,4,1,0.8446886979998,1,52,1,4,0.126478417000044,1,0.8446886979998,4,1,0,0,0,0.8446886979998,1,0,2
14,107,1.4,1,6,1,0.997546771000088,1,35,4,4,0.0568395169998439,1,0.997546771000088,4,1,0,0,0,0.997546771000088,-1,1.22464679914735e-16,2
14,58,1.4,3,4,1,0.556732634999889,1,58,2,4,1.51011474899997,1,0.556732634999889,4,1,0,0,0,0.556732634999889,6.12323399573677e-17,1,2
14,78,0.65,1,6,2,1.31608481600006,1,6,5,2,0.178753475000121,0,NaN,NaN,0,0,0,1,NaN,-0.5,-0.866025403784438,2
14,3,0.65,1,4,2,1.33569669999997,2,3,8,4,0.338252058999842,1,1.33569669999997,4,0,1,0,0,NaN,NaN,NaN,2
14,90,0.65,1,6,2,1.26590389299963,2,18,10,3,0.2567105359999,1,1.26590389299963,3,0,1,0,0,NaN,NaN,NaN,2
14,247,1.4,1,10,1,1.25018135600021,1,31,2,3,0.119893702999889,1,1.25018135600021,3,1,0,0,0,1.25018135600021,0.809016994374947,0.587785252292473,2
14,257,0.65,3,10,1,1.09156241000028,1,41,3,2,0.449308673999894,1,1.09156241000028,2,1,0,0,0,1.09156241000028,0.309016994374947,0.951056516295154,2
14,97,1.4,1,6,2,0.902105857000151,2,25,9,3,0.533877099000165,1,0.902105857000151,3,0,1,0,0,NaN,NaN,NaN,2
14,229,0.65,1,10,1,0.345161456999904,1,13,2,4,0.545928971000194,1,0.345161456999904,4,1,0,0,0,0.345161456999904,0.809016994374947,0.587785252292473,2
14,94,1.4,1,6,2,1.06012562100022,1,22,5,4,0.20572619099994,0,NaN,NaN,0,0,0,1,NaN,-0.5,-0.866025403784438,2
14,122,1.4,3,6,1,0.570334241000182,1,50,2,4,0.0645111999997425,1,0.570334241000182,4,1,0,0,0,0.570334241000182,0.5,0.866025403784439,2
14,71,1.4,3,4,2,1.55885632799982,2,71,7,4,0.133229862999997,1,1.55885632799982,4,0,1,0,0,NaN,NaN,NaN,2
14,143,1.4,3,6,2,1.01432053300005,2,71,10,4,0.131251192000036,1,1.01432053300005,4,0,1,0,0,NaN,NaN,NaN,2
14,233,0.65,1,10,2,2.23805137999989,1,17,9,2,0.446798088999913,0,NaN,NaN,0,0,0,1,NaN,0.309016994374947,-0.951056516295154,2
14,86,0.65,1,6,2,1.95989829599966,1,14,4,4,0.0572732240002551,0,NaN,NaN,0,0,0,1,NaN,-1,1.22464679914735e-16,2
14,139,0.65,3,6,2,1.31383726200011,1,67,6,3,0.463010245999612,0,NaN,NaN,0,0,0,1,NaN,0.5,-0.866025403784439,2
14,137,0.65,3,6,1,1.62094940899988,1,65,5,3,0.531959965999704,1,1.62094940899988,3,1,0,0,0,1.62094940899988,-0.5,-0.866025403784438,2
14,114,1.4,3,6,1,0.758213440000418,1,42,5,4,0.200715785000284,1,0.758213440000418,4,1,0,0,0,0.758213440000418,-0.5,-0.866025403784438,2
14,221,0.65,1,10,2,1.34011500999986,1,5,6,2,1.12391427000011,0,NaN,NaN,0,0,0,1,NaN,-1,1.22464679914735e-16,2
14,98,1.4,1,6,2,1.70670379700005,2,26,11,4,0.471027336000134,1,1.70670379700005,4,0,1,0,0,NaN,NaN,NaN,2
14,213,0.65,3,8,2,2.48279832600019,1,69,1,2,0.309208058999957,0,NaN,NaN,0,0,0,1,NaN,1,0,2
14,187,1.4,3,8,1,1.00868636300038,1,43,3,4,0.0649887839999792,1,1.00868636300038,4,1,0,0,0,1.00868636300038,6.12323399573677e-17,1,2
14,67,0.65,3,4,2,1.1816880829997,2,67,8,4,0.0567044280001028,1,1.1816880829997,4,0,1,0,0,NaN,NaN,NaN,2
14,20,1.4,1,4,2,1.95709265300002,2,20,7,4,0.132249235000018,1,1.95709265300002,4,0,1,0,0,NaN,NaN,NaN,2
14,194,1.4,3,8,1,1.45877533999965,1,50,3,3,0.530425157000082,1,1.45877533999965,3,1,0,0,0,1.45877533999965,6.12323399573677e-17,1,2
14,176,1.4,1,8,1,1.29267165900001,1,32,3,2,0.107720643999983,1,1.29267165900001,2,1,0,0,0,1.29267165900001,6.12323399573677e-17,1,2
14,36,1.4,1,4,2,0.972771573000045,2,36,6,4,0.0586758320000627,1,0.972771573000045,4,0,1,0,0,NaN,NaN,NaN,2
14,140,0.65,3,6,2,1.01965196800029,2,68,9,4,0.0657421879996036,1,1.01965196800029,4,0,1,0,0,NaN,NaN,NaN,2
14,241,1.4,1,10,1,1.32961363200002,2,25,17,2,0.0986841470003128,0,NaN,NaN,0,0,1,0,NaN,NaN,NaN,2
14,155,0.65,1,8,2,1.18242269500024,2,11,15,2,1.13166762399987,1,1.18242269500024,2,0,1,0,0,NaN,NaN,NaN,2
14,131,0.65,3,6,1,0.802991218999978,1,59,6,3,0.190004364999822,1,0.802991218999978,3,1,0,0,0,0.802991218999978,0.5,-0.866025403784439,2
14,244,1.4,1,10,1,1.16462323399992,1,28,9,3,0.529022397000062,1,1.16462323399992,3,1,0,0,0,1.16462323399992,0.309016994374947,-0.951056516295154,2
14,202,1.4,3,8,1,1.79997817000003,2,58,13,2,0.314348985999914,0,NaN,NaN,0,0,1,0,NaN,NaN,NaN,2
14,147,0.65,1,8,1,0.64637096000024,2,3,14,4,0.0567827329996362,0,NaN,NaN,0,0,1,0,NaN,NaN,NaN,2
14,85,0.65,1,6,1,0.48128477399996,1,13,4,4,0.0682808609999483,1,0.48128477399996,4,1,0,0,0,0.48128477399996,-1,1.22464679914735e-16,2
14,268,0.65,3,10,1,0.314209695000045,1,52,8,4,0.0570361979998779,1,0.314209695000045,4,1,0,0,0,0.314209695000045,-0.309016994374948,-0.951056516295154,2
14,33,1.4,1,4,2,1.26899155899991,2,33,8,4,0.057235621000018,1,1.26899155899991,4,0,1,0,0,NaN,NaN,NaN,2
14,152,0.65,1,8,1,1.46198129499999,1,8,6,3,0.0549526629997672,1,1.46198129499999,3,1,0,0,0,1.46198129499999,-0.707106781186548,-0.707106781186547,2
14,284,0.65,3,10,1,1.04218621300015,2,68,15,2,0.242582343999857,0,NaN,NaN,0,0,1,0,NaN,NaN,NaN,2
14,227,0.65,1,10,2,1.19160736999993,1,11,5,3,0.400097001000177,0,NaN,NaN,0,0,0,1,NaN,-0.809016994374947,0.587785252292473,2
14,65,0.65,3,4,1,0.506970136999826,1,65,2,4,0.0601863499996398,1,0.506970136999826,4,1,0,0,0,0.506970136999826,6.12323399573677e-17,1,2
14,196,0.65,3,8,1,0.516958883999905,1,52,2,4,0.0607278419997783,1,0.516958883999905,4,1,0,0,0,0.516958883999905,0.707106781186548,0.707106781186547,2
14,22,1.4,1,4,1,0.481385960999887,1,22,2,4,0.134463982999932,1,0.481385960999887,4,1,0,0,0,0.481385960999887,6.12323399573677e-17,1,2
14,8,0.65,1,4,1,0.398263906000011,1,8,1,4,1.29198315099984,1,0.398263906000011,4,1,0,0,0,0.398263906000011,1,0,2
14,149,0.65,1,8,1,1.3431607270004,2,5,12,2,0.242019889999938,0,NaN,NaN,0,0,1,0,NaN,NaN,NaN,2
14,106,1.4,1,6,2,1.09740080000029,2,34,10,3,0.326294210000015,1,1.09740080000029,3,0,1,0,0,NaN,NaN,NaN,2
14,125,1.4,3,6,1,0.511456321000423,1,53,2,4,0.537666223000087,1,0.511456321000423,4,1,0,0,0,0.511456321000423,0.5,0.866025403784439,2
14,43,1.4,3,4,2,0.769119975000194,2,43,6,4,0.0574152770000182,1,0.769119975000194,4,0,1,0,0,NaN,NaN,NaN,2
14,168,1.4,1,8,1,0.956635978000122,1,24,7,4,0.0568411509998441,1,0.956635978000122,4,1,0,0,0,0.956635978000122,-1.83697019872103e-16,-1,2
14,219,0.65,1,10,2,2.34775894199993,2,3,14,1,0.639514747999783,1,2.34775894199993,1,0,1,0,0,NaN,NaN,NaN,2
14,53,1.4,3,4,1,0.435162043000219,1,53,2,4,0.0607730439996885,1,0.435162043000219,4,1,0,0,0,0.435162043000219,6.12323399573677e-17,1,2
14,211,0.65,3,8,1,0.471405048999713,1,67,1,4,0.0567601549996652,1,0.471405048999713,4,1,0,0,0,0.471405048999713,1,0,2
14,232,0.65,1,10,1,1.04331239099974,2,16,19,3,0.0459081210001386,0,NaN,NaN,0,0,1,0,NaN,NaN,NaN,2
14,15,0.65,1,4,2,0.737331068999993,2,15,5,4,0.0569817420000618,1,0.737331068999993,4,0,1,0,0,NaN,NaN,NaN,2
14,128,1.4,3,6,2,1.14631204699981,2,56,7,4,0.134415014999831,1,1.14631204699981,4,0,1,0,0,NaN,NaN,NaN,2
14,48,1.4,3,4,1,0.394267866000064,1,48,2,4,0.0683479350000198,1,0.394267866000064,4,1,0,0,0,0.394267866000064,6.12323399573677e-17,1,2
14,250,1.4,1,10,1,1.5026827720003,2,34,12,3,0.125446786999873,0,NaN,NaN,0,0,1,0,NaN,NaN,NaN,2
14,32,1.4,1,4,1,0.426810962000218,1,32,1,4,0.0688804929995968,1,0.426810962000218,4,1,0,0,0,0.426810962000218,1,0,2
14,267,0.65,3,10,1,0.397258840000177,1,51,8,4,0.822802603000127,1,0.397258840000177,4,1,0,0,0,0.397258840000177,-0.309016994374948,-0.951056516295154,2
14,212,0.65,3,8,1,2.07633025399991,2,68,16,3,0.190244986999915,0,NaN,NaN,0,0,1,0,NaN,NaN,NaN,2
14,172,1.4,1,8,2,1.32052982899995,1,28,8,3,0.390361927000413,0,NaN,NaN,0,0,0,1,NaN,0.707106781186547,-0.707106781186548,2
14,49,1.4,3,4,1,0.437607538000066,1,49,3,4,0.0570984290002343,1,0.437607538000066,4,1,0,0,0,0.437607538000066,-1,1.22464679914735e-16,2
14,226,0.65,1,10,1,0.931627631000083,2,10,16,3,0.124414053000237,0,NaN,NaN,0,0,1,0,NaN,NaN,NaN,2
14,1,0.65,1,4,2,0.745599728999878,2,1,8,4,0.0592966190001789,1,0.745599728999878,4,0,1,0,0,NaN,NaN,NaN,2
14,259,1.4,3,10,2,1.06061165700021,2,43,19,3,0.249536791000082,1,1.06061165700021,3,0,1,0,0,NaN,NaN,NaN,2
14,236,1.4,1,10,1,0.556680886000322,1,20,2,4,0.0578542020002715,1,0.556680886000322,4,1,0,0,0,0.556680886000322,0.809016994374947,0.587785252292473,2
14,230,0.65,1,10,2,1.09686046900015,2,14,11,3,1.48451085399984,1,1.09686046900015,3,0,1,0,0,NaN,NaN,NaN,2
14,193,1.4,3,8,2,0.896997474999807,2,49,15,3,0.940563173999635,1,0.896997474999807,3,0,1,0,0,NaN,NaN,NaN,2
14,224,0.65,1,10,1,0.763837428999977,1,8,1,4,0.0646623689999615,1,0.763837428999977,4,1,0,0,0,0.763837428999977,1,0,2
14,103,1.4,1,6,1,0.386459583000033,2,31,12,4,0.067009859999871,0,NaN,NaN,0,0,1,0,NaN,NaN,NaN,2
14,287,1.4,3,10,1,1.1674005939999,1,71,5,3,0.0529307000001609,1,1.1674005939999,3,1,0,0,0,1.1674005939999,-0.809016994374947,0.587785252292473,2
14,18,0.65,1,4,2,0.686357205000149,2,18,7,4,0.0606305790001898,1,0.686357205000149,4,0,1,0,0,NaN,NaN,NaN,2
14,154,0.65,1,8,2,1.31384722599978,2,10,11,4,0.272418115000164,1,1.31384722599978,4,0,1,0,0,NaN,NaN,NaN,2
14,185,0.65,3,8,1,0.48022703200013,1,41,6,4,0.13390775400012,1,0.48022703200013,4,1,0,0,0,0.48022703200013,-0.707106781186548,-0.707106781186547,2
14,173,1.4,1,8,1,0.717563603000144,1,29,2,4,0.0693641699999716,1,0.717563603000144,4,1,0,0,0,0.717563603000144,0.707106781186548,0.707106781186547,2
14,42,1.4,3,4,2,0.980712138999934,2,42,6,4,0.057195213000341,1,0.980712138999934,4,0,1,0,0,NaN,NaN,NaN,2
14,41,0.65,3,4,2,1.39261513400015,2,41,8,4,0.274445031000141,1,1.39261513400015,4,0,1,0,0,NaN,NaN,NaN,2
14,59,0.65,3,4,2,0.668423488999906,2,59,7,4,0.141155026999968,1,0.668423488999906,4,0,1,0,0,NaN,NaN,NaN,2
14,228,0.65,1,10,1,1.01603902499983,1,12,7,3,0.0550068869997631,1,1.01603902499983,3,1,0,0,0,1.01603902499983,-0.809016994374947,-0.587785252292473,2
14,25,1.4,1,4,1,0.438772942000014,1,25,1,4,0.0678279499998098,1,0.438772942000014,4,1,0,0,0,0.438772942000014,1,0,2
14,258,1.4,3,10,2,1.8846370289998,1,42,5,2,0.312230372999693,0,NaN,NaN,0,0,0,1,NaN,-0.809016994374947,0.587785252292473,2
14,175,1.4,1,8,2,1.69437240100024,2,31,10,2,0.107765939999808,1,1.69437240100024,2,0,1,0,0,NaN,NaN,NaN,2
14,99,1.4,1,6,2,1.48652423300018,2,27,8,4,0.0574863629999527,1,1.48652423300018,4,0,1,0,0,NaN,NaN,NaN,2
14,120,1.4,3,6,1,0.851451687000008,2,48,7,4,0.401944426000227,0,NaN,NaN,0,0,1,0,NaN,NaN,NaN,2
14,225,0.65,1,10,2,0.93043716000011,1,9,9,1,0.774877064000066,0,NaN,NaN,0,0,0,1,NaN,0.309016994374947,-0.951056516295154,2
14,77,0.65,1,6,1,2.03250381899988,1,5,5,3,0.190354579000086,1,2.03250381899988,3,1,0,0,0,2.03250381899988,-0.5,-0.866025403784438,2
